POI 카테고리	POI ID	POI NAME	지역코드 1	지역코드 2	지역코드 3	지역이름 1	지역이름 2	지역이름 3
14	130768	개포도서관	1	1	2	서울	강남구	개포2동
12	1603149	능인선원	1	1	5	서울	강남구	개포동
38	132201	강남고속터미널 혼수상가	1	1	6	서울	강남구	논현1동
39	838789	청담골(논현점)	1	1	6	서울	강남구	논현1동
39	753428	와인북카페	1	1	6	서울	강남구	논현1동
39	135245	고기굽는집	1	1	6	서울	강남구	논현1동
14	130924	관세박물관	1	1	7	서울	강남구	논현2동
39	134258	순천회관(구.한아름)	1	1	7	서울	강남구	논현2동
28	131330	YMCA 강남 수영장(실내)	1	1	8	서울	강남구	논현동
14	1091466	강남 동양아트홀	1	1	8	서울	강남구	논현동
14	1062450	플래툰 쿤스트할레 [문화공간]	1	1	8	서울	강남구	논현동
14	130075	한국자수박물관	1	1	8	서울	강남구	논현동
14	129931	영동 예맥화랑	1	1	8	서울	강남구	논현동
38	132243	논현사거리 건자재거리	1	1	8	서울	강남구	논현동
32	715801	힐탑관광호텔	1	1	8	서울	강남구	논현동
32	142715	뉴 힐탑 관광호텔	1	1	8	서울	강남구	논현동
32	143112	베스트웨스턴 프리미어 강남호텔	1	1	8	서울	강남구	논현동
32	142753	영동호텔	1	1	8	서울	강남구	논현동
32	142750	임페리얼 팰리스 호텔	1	1	8	서울	강남구	논현동
32	142773	호텔 다이내스티	1	1	8	서울	강남구	논현동
32	136289	호텔G	1	1	8	서울	강남구	논현동
32	136288	하이랜드 호텔	1	1	8	서울	강남구	논현동
39	1072272	옥스스카이(OAKS SKY)	1	1	8	서울	강남구	논현동
39	1072267	더옥스(THE OAKS)	1	1	8	서울	강남구	논현동
39	857830	홍콩반점0410(논현본점)	1	1	8	서울	강남구	논현동
39	844813	후터스(논현점)	1	1	8	서울	강남구	논현동
39	842757	사가라멘	1	1	8	서울	강남구	논현동
39	839416	구기스	1	1	8	서울	강남구	논현동
39	838949	어도	1	1	8	서울	강남구	논현동
39	816024	오발탄(논현점)	1	1	8	서울	강남구	논현동
39	713988	아라섬(학동역점)	1	1	8	서울	강남구	논현동
39	704056	씨작	1	1	8	서울	강남구	논현동
39	678069	불이아(강남점)	1	1	8	서울	강남구	논현동
39	570762	가시리(본점)	1	1	8	서울	강남구	논현동
39	232274	한우리한정식 [서울의 자랑스러운 한국음식점]	1	1	8	서울	강남구	논현동
39	232272	남포면옥 [서울의 자랑스러운 한국음식점]	1	1	8	서울	강남구	논현동
39	135678	떼부짱(논현직영점)	1	1	8	서울	강남구	논현동
39	135384	공을기객잔(압구정본점)	1	1	8	서울	강남구	논현동
39	135297	홀리차우(압구정점)	1	1	8	서울	강남구	논현동
39	134996	화로사랑(도산공원점)	1	1	8	서울	강남구	논현동
39	134927	본가(논현본점)	1	1	8	서울	강남구	논현동
39	134928	행복분식	1	1	8	서울	강남구	논현동
39	134929	새마을식당(논현본점)	1	1	8	서울	강남구	논현동
39	134777	원조쌈밥집(논현본점)	1	1	8	서울	강남구	논현동
39	134713	무화잠(논현점)	1	1	8	서울	강남구	논현동
39	134685	논현쭈꾸미	1	1	8	서울	강남구	논현동
39	133865	한우리(본점) [서울의 자랑스러운 한국음식점]	1	1	8	서울	강남구	논현동
39	134077	청담소	1	1	8	서울	강남구	논현동
39	133254	T.G.I 프라이데이스(논현점)	1	1	8	서울	강남구	논현동
39	133830	코오라	1	1	8	서울	강남구	논현동
39	133774	삼원가든(대치점)	1	1	10	서울	강남구	대치2동
14	130226	포스코미술관	1	1	12	서울	강남구	대치4동
39	856003	타코칠리칠리(대치점)	1	1	12	서울	강남구	대치4동
39	836267	스패뉴(선릉점)	1	1	12	서울	강남구	대치4동
39	678304	겐지	1	1	12	서울	강남구	대치4동
28	595354	대신샹제리제 휘트니스클럽(실내수영장)	1	1	13	서울	강남구	대치동
14	250469	서울무역전시컨벤션센터(SETEC)	1	1	13	서울	강남구	대치동
38	1254789	오렌지 팩토리 (은마점)	1	1	13	서울	강남구	대치동
38	132653	롯데백화점 (강남점)	1	1	13	서울	강남구	대치동
32	143122	이비스 앰배서더 서울	1	1	13	서울	강남구	대치동
39	1571359	조수정 한지그림갤러리카페	1	1	13	서울	강남구	대치동
39	1515607	그란구스또	1	1	13	서울	강남구	대치동
39	1290358	파크 하얏트 서울 코너스톤	1	1	13	서울	강남구	대치동
39	1263607	원할머니보쌈(대치점)	1	1	13	서울	강남구	대치동
39	1068643	샤오훼이양 샤브샤브(삼성점)	1	1	13	서울	강남구	대치동
39	1045737	오다리집	1	1	13	서울	강남구	대치동
39	857546	새마을식당(선릉점)	1	1	13	서울	강남구	대치동
39	856803	본가(선릉점)	1	1	13	서울	강남구	대치동
39	844475	달링다운	1	1	13	서울	강남구	대치동
39	837667	깡장집(선릉점)	1	1	13	서울	강남구	대치동
39	753297	보노보노(삼성점)	1	1	13	서울	강남구	대치동
39	694407	호아센(선릉점)	1	1	13	서울	강남구	대치동
39	678473	화로사랑(선릉본점)	1	1	13	서울	강남구	대치동
39	678450	할매재첩국(대치점)	1	1	13	서울	강남구	대치동
39	678359	명동칼국수	1	1	13	서울	강남구	대치동
39	678333	강가(선릉점)	1	1	13	서울	강남구	대치동
39	678143	휘닉스	1	1	13	서울	강남구	대치동
39	232273	한미리(본점) [서울의 자랑스러운 한국음식점]	1	1	13	서울	강남구	대치동
39	135722	사월에보리밥(대치점)	1	1	13	서울	강남구	대치동
39	135710	안동민속한우	1	1	13	서울	강남구	대치동
39	134933	채근담 [서울의 자랑스러운 한국음식점]	1	1	13	서울	강남구	대치동
39	134041	고메홈 [서울의 자랑스러운 한국음식점]	1	1	13	서울	강남구	대치동
39	134032	배나무골오리집(섬유센터점)	1	1	13	서울	강남구	대치동
15	1624710	팔일 (八佾)	1	1	13	서울	강남구	대치동
15	1426106	2011 서울 코믹월드	1	1	13	서울	강남구	대치동
15	1422226	2011 대한민국 귀농귀촌 페스티벌	1	1	13	서울	강남구	대치동
39	678344	마포집	1	1	15	서울	강남구	도곡2동
28	595468	반트(실내수영장)	1	1	16	서울	강남구	도곡동
14	130514	라트어린이극장(영어연극전문)	1	1	16	서울	강남구	도곡동
39	1413570	금강수림	1	1	16	서울	강남구	도곡동
39	848598	신선설농탕(도곡점)	1	1	16	서울	강남구	도곡동
39	697741	놀부보쌈과돌솥밥(도곡점)	1	1	16	서울	강남구	도곡동
39	697456	차룽(도곡점)	1	1	16	서울	강남구	도곡동
39	677816	타워차이(도곡동 본점)	1	1	16	서울	강남구	도곡동
39	323396	한국관 [서울의 자랑스러운 한국음식점]	1	1	16	서울	강남구	도곡동
39	135299	홀리차우(도곡점)	1	1	16	서울	강남구	도곡동
39	135086	사리원 [서울의 자랑스러운 한국음식점]	1	1	16	서울	강남구	도곡동
39	133815	배나무골오리집(강남뱅뱅점)	1	1	16	서울	강남구	도곡동
15	406526	클래식동화 페페의 꿈	1	1	16	서울	강남구	도곡동
12	251880	영화 [싱글즈] 촬영지	1	1	18	서울	강남구	삼성1동
14	1019271	코엑스아티움	1	1	18	서울	강남구	삼성1동
38	985322	스프링 컴 레인 폴 (코엑스점)	1	1	18	서울	강남구	삼성1동
38	985314	뮬Ⅱ (MULEⅡ)	1	1	18	서울	강남구	삼성1동
38	985309	딸기	1	1	18	서울	강남구	삼성1동
39	979389	라그릴리아	1	1	18	서울	강남구	삼성1동
39	968041	마르코폴로	1	1	18	서울	강남구	삼성1동
39	683370	마르쉐(무역센터점)	1	1	18	서울	강남구	삼성1동
39	572443	재키스키친(아셈점)	1	1	18	서울	강남구	삼성1동
39	133868	곰바위(봉은사본점)	1	1	18	서울	강남구	삼성1동
39	134538	엔즐(코엑스점)	1	1	18	서울	강남구	삼성1동
39	133845	시굴집	1	1	18	서울	강남구	삼성1동
15	1327935	2011 위조상품비교 전시회	1	1	18	서울	강남구	삼성1동
14	774718	씽크씽크미술관	1	1	19	서울	강남구	삼성2동
38	132224	서초동 악기상가	1	1	19	서울	강남구	삼성2동
12	128896	봉은사 산사체험	1	1	20	서울	강남구	삼성동
12	126504	봉은사	1	1	20	서울	강남구	삼성동
12	126525	선릉.정릉(선정릉) [유네스코 세계문화유산]	1	1	20	서울	강남구	삼성동
28	637065	스카이블루	1	1	20	서울	강남구	삼성동
28	131903	세븐럭카지노(서울 강남점)	1	1	20	서울	강남구	삼성동
14	1187517	PMC 어린이 홀	1	1	20	서울	강남구	삼성동
14	645791	포니정홀	1	1	20	서울	강남구	삼성동
14	129929	조선화랑	1	1	20	서울	강남구	삼성동
14	129795	풀무원김치박물관	1	1	20	서울	강남구	삼성동
14	333121	백암아트홀	1	1	20	서울	강남구	삼성동
14	130284	코엑스 아쿠아리움	1	1	20	서울	강남구	삼성동
14	130304	강남도서관	1	1	20	서울	강남구	삼성동
14	130198	서울중요무형문화재전수회관	1	1	20	서울	강남구	삼성동
14	229903	코엑스몰	1	1	20	서울	강남구	삼성동
14	229901	한국종합무역센터 (코엑스)	1	1	20	서울	강남구	삼성동
38	1021359	에이샵 (코엑스점)	1	1	20	서울	강남구	삼성동
38	1021348	한얼공예	1	1	20	서울	강남구	삼성동
38	1021335	퍼즐존	1	1	20	서울	강남구	삼성동
38	1021328	클루 (코엑스점)	1	1	20	서울	강남구	삼성동
38	1021315	오로라 월드 (Aurora world)	1	1	20	서울	강남구	삼성동
38	1021304	엔터식스 (코엑스점)	1	1	20	서울	강남구	삼성동
38	1021291	아트박스 (코엑스점)	1	1	20	서울	강남구	삼성동
38	1021263	소울21 (삼성점)	1	1	20	서울	강남구	삼성동
38	1021252	바른손 (barunson)	1	1	20	서울	강남구	삼성동
38	1021235	밀레21 (MILLE21)	1	1	20	서울	강남구	삼성동
38	1021227	단고재	1	1	20	서울	강남구	삼성동
38	132673	현대백화점(무역센터점)	1	1	20	서울	강남구	삼성동
38	132596	까치공방	1	1	20	서울	강남구	삼성동
38	132534	롯데면세점 (코엑스점)	1	1	20	서울	강남구	삼성동
38	229928	국순당	1	1	20	서울	강남구	삼성동
32	1135774	엠비즈호텔 [우수숙박시설 굿스테이]	1	1	20	서울	강남구	삼성동
32	143038	인터컨티넨탈 서울코엑스	1	1	20	서울	강남구	삼성동
32	142769	그랜드 인터컨티넨탈 서울 파르나스	1	1	20	서울	강남구	삼성동
32	142736	호텔 라마다 서울	1	1	20	서울	강남구	삼성동
32	136256	가야호텔(舊 닉스호텔)	1	1	20	서울	강남구	삼성동
32	136264	T 모텔	1	1	20	서울	강남구	삼성동
32	137716	비지니스호텔케이프타운	1	1	20	서울	강남구	삼성동
32	142782	그린 그래스 관광호텔	1	1	20	서울	강남구	삼성동
32	142772	자이언트 호텔	1	1	20	서울	강남구	삼성동
25	926786	봉은사와 코엑스 탐방	1	1	20	서울	강남구	삼성동
39	1553046	매드포갈릭(Mad for Garlic) 봉은사로점	1	1	20	서울	강남구	삼성동
39	1531680	스카이 라운지	1	1	20	서울	강남구	삼성동
39	1301077	테이블34	1	1	20	서울	강남구	삼성동
39	1086521	밥앤코(삼성점)	1	1	20	서울	강남구	삼성동
39	1052687	T.G.I 프라이데이스(코엑스점)	1	1	20	서울	강남구	삼성동
39	857391	새마을식당(삼성점)	1	1	20	서울	강남구	삼성동
39	845243	지노프란체스카티(삼성점)	1	1	20	서울	강남구	삼성동
39	836604	양미옥(코엑스점)	1	1	20	서울	강남구	삼성동
39	816049	용궁	1	1	20	서울	강남구	삼성동
39	816022	아까마쯔	1	1	20	서울	강남구	삼성동
39	816020	바이킹뷔페(호텔오크우드점)	1	1	20	서울	강남구	삼성동
39	766815	대장금(삼성점) [서울의 자랑스러운 한국음식점]	1	1	20	서울	강남구	삼성동
39	697732	놀부부대찌개&철판구이(삼성점)	1	1	20	서울	강남구	삼성동
39	686835	이남장(삼성점)	1	1	20	서울	강남구	삼성동
39	135713	라스칼라 (LA-SCALA)	1	1	20	서울	강남구	삼성동
39	135664	오발탄(삼성점)	1	1	20	서울	강남구	삼성동
39	135445	히라메키	1	1	20	서울	강남구	삼성동
39	134756	소공동뚝배기집(삼성점)	1	1	20	서울	강남구	삼성동
39	135387	베니건스 테헤란로점(구.삼성점)	1	1	20	서울	강남구	삼성동
39	135368	베니건스(코엑스점)	1	1	20	서울	강남구	삼성동
39	135332	우노(코엑스점)	1	1	20	서울	강남구	삼성동
39	135097	삼성동수제비	1	1	20	서울	강남구	삼성동
39	134720	송정	1	1	20	서울	강남구	삼성동
39	134678	황토군토담면오다리(선릉본점)	1	1	20	서울	강남구	삼성동
39	134537	브루스케타	1	1	20	서울	강남구	삼성동
39	133822	기소야(삼성점)	1	1	20	서울	강남구	삼성동
39	133866	동신참치 (삼성점)	1	1	20	서울	강남구	삼성동
15	1632090	서울토마토축제 2012	1	1	20	서울	강남구	삼성동
15	1576731	"2012 한눈에 보는 전통공예, 오늘과 미래를 잇다"	1	1	20	서울	강남구	삼성동
15	1575141	우리 소리 좋다	1	1	20	서울	강남구	삼성동
15	1574767	서울 커피엑스포 2012	1	1	20	서울	강남구	삼성동
15	1427601	2012 내나라 여행박람회	1	1	20	서울	강남구	삼성동
15	1425441	2011 대한민국 주류박람회	1	1	20	서울	강남구	삼성동
15	1422234	2011 설맞이 명절선물 상품전	1	1	20	서울	강남구	삼성동
15	1405068	2011 서울국제빵ㆍ과자페스티벌	1	1	20	서울	강남구	삼성동
15	1364529	2011 서울 카페쇼	1	1	20	서울	강남구	삼성동
15	1364445	2011  대한민국 우수축산물 페스티벌	1	1	20	서울	강남구	삼성동
15	1364028	2011 국제 뷰티엑스포	1	1	20	서울	강남구	삼성동
15	1357997	2011 한가위 명절선물상품전	1	1	20	서울	강남구	삼성동
15	1327896	2011 대한민국 우표전시회	1	1	20	서울	강남구	삼성동
15	1326599	재즈 프리즈마틱	1	1	20	서울	강남구	삼성동
15	1302429	2011 농어촌 체험학습관광박람회	1	1	20	서울	강남구	삼성동
15	1284820	연극 너와 함께라면 (강남)	1	1	20	서울	강남구	삼성동
15	1276136	2011 제9회 티월드 페스티벌 (TEA WORLD FESTIVAL 2011)	1	1	20	서울	강남구	삼성동
15	1264827	올댓재즈 - 러브인뉴욕	1	1	20	서울	강남구	삼성동
15	1253082	아내들의외출	1	1	20	서울	강남구	삼성동
15	1145489	2011 공예트렌드페어	1	1	20	서울	강남구	삼성동
15	1132003	영어뮤지컬 구름빵	1	1	20	서울	강남구	삼성동
15	1125854	2011 막걸리 엑스포	1	1	20	서울	강남구	삼성동
15	1118219	뮤지컬 카페인	1	1	20	서울	강남구	삼성동
15	996461	뮤지컬 대장금	1	1	20	서울	강남구	삼성동
15	980275	형제는 용감했다	1	1	20	서울	강남구	삼성동
15	904666	2011 서울 인형전시회	1	1	20	서울	강남구	삼성동
15	737479	2011 강남 패션페스티벌	1	1	20	서울	강남구	삼성동
15	650752	2011 서울 디자인페스티벌	1	1	20	서울	강남구	삼성동
15	643714	달고나	1	1	20	서울	강남구	삼성동
15	637825	2011 서울 팬시푸드페스티벌	1	1	20	서울	강남구	삼성동
15	630869	2011 코리아 푸드엑스포	1	1	20	서울	강남구	삼성동
15	622888	KIAF 2011 한국국제아트페어	1	1	20	서울	강남구	삼성동
15	586209	감성 쑥쑥뮤지컬 - 넌 특별하단다	1	1	20	서울	강남구	삼성동
15	561681	2011 서울 국제만화애니메이션페스티벌	1	1	20	서울	강남구	삼성동
15	142121	젊음의 행진	1	1	20	서울	강남구	삼성동
15	142009	이원국의 재미있는 발레이야기	1	1	20	서울	강남구	삼성동
15	142001	서울 캐릭터라이선싱페어 2011	1	1	20	서울	강남구	삼성동
15	141887	2012 서울 국제사진영상기자재전	1	1	20	서울	강남구	삼성동
15	141607	2012 국제 자동화종합전	1	1	20	서울	강남구	삼성동
15	293117	서울 오토살롱 2012	1	1	20	서울	강남구	삼성동
304	1084624	"김치박물관 : 세계적인 음식, 김치의 연금술"	1	1	20	서울	강남구	삼성동
304	1084558	봉은사 판전과 현판 : 추사의 해맑은 마지막 글씨	1	1	20	서울	강남구	삼성동
12	250137	양재천길	1	1	23	서울	강남구	세곡동
12	753954	전주이씨 광평대군파묘역	1	1	24	서울	강남구	수서동
28	131455	서울특별시립수서청소년수련관	1	1	24	서울	강남구	수서동
39	1316173	필경재	1	1	24	서울	강남구	수서동
12	987720	신사동 가로수길	1	1	25	서울	강남구	신사동
12	126486	도산공원	1	1	25	서울	강남구	신사동
14	753941	호림아트센터(호림박물관-신사분관)	1	1	25	서울	강남구	신사동
14	736829	아이엠아트	1	1	25	서울	강남구	신사동
14	130424	UM 갤러리	1	1	25	서울	강남구	신사동
14	130287	유림아트홀	1	1	25	서울	강남구	신사동
14	129924	갤러리인데코	1	1	25	서울	강남구	신사동
14	129923	예화랑	1	1	25	서울	강남구	신사동
14	129921	다도화랑	1	1	25	서울	강남구	신사동
14	231972	코리아나 화장박물관	1	1	25	서울	강남구	신사동
14	130942	스페이스씨	1	1	25	서울	강남구	신사동
14	130926	도산안창호기념관	1	1	25	서울	강남구	신사동
14	130637	어반아트	1	1	25	서울	강남구	신사동
14	130595	청작화랑	1	1	25	서울	강남구	신사동
14	130580	갤러리 가인로	1	1	25	서울	강남구	신사동
14	130573	갤러리 S.P	1	1	25	서울	강남구	신사동
38	1555999	뱅앤올룹슨 (Bang & Olufsen)	1	1	25	서울	강남구	신사동
38	1426278	달링유 (DARLINGYOU)	1	1	25	서울	강남구	신사동
38	1304910	액세서라이즈 (Accessorize) 로데오점	1	1	25	서울	강남구	신사동
38	1288095	디아프바인 (diafvine)	1	1	25	서울	강남구	신사동
38	1249516	엘본 (ELBON)	1	1	25	서울	강남구	신사동
38	1171896	미켈란젤로 (MICHELANGELO)	1	1	25	서울	강남구	신사동
38	1062964	엘본 (ELBON)	1	1	25	서울	강남구	신사동
38	1021180	록시땅 (Loccitane)	1	1	25	서울	강남구	신사동
38	1021147	질 스튜어트 (JILLSTUART)	1	1	25	서울	강남구	신사동
38	1021108	나인 웨스트 (NINE WEST)	1	1	25	서울	강남구	신사동
38	1019644	풍월당	1	1	25	서울	강남구	신사동
38	1014635	브로너 (BRONER)	1	1	25	서울	강남구	신사동
38	1014597	펄싱	1	1	25	서울	강남구	신사동
38	1014555	마코스 아다마스 (Macos Adamas) / (신사점)	1	1	25	서울	강남구	신사동
38	1014505	눌 (null)	1	1	25	서울	강남구	신사동
38	1013234	신사동 가로수길 (이병헌 스타샵)	1	1	25	서울	강남구	신사동
38	987695	더블유지엑스피 (WGXP)	1	1	25	서울	강남구	신사동
38	987691	A&H 뉴욕스테이트아울렛	1	1	25	서울	강남구	신사동
38	987684	호제	1	1	25	서울	강남구	신사동
38	987669	한순례 우리옷	1	1	25	서울	강남구	신사동
38	987659	케이트스페이드뉴욕 (kate spade New York)	1	1	25	서울	강남구	신사동
38	987651	지아킴	1	1	25	서울	강남구	신사동
38	987644	일모아울렛 & 카페	1	1	25	서울	강남구	신사동
38	984739	쟈니 해잇 재즈 (Johnny hates jazz)	1	1	25	서울	강남구	신사동
38	984724	앤드업바가지머리 (AND UP BAGAZIMURI)	1	1	25	서울	강남구	신사동
38	984713	아이포시	1	1	25	서울	강남구	신사동
38	132508	예인한복	1	1	25	서울	강남구	신사동
32	143159	팝그린관광호텔	1	1	25	서울	강남구	신사동
32	136285	프린세스 호텔	1	1	25	서울	강남구	신사동
32	142712	선샤인호텔	1	1	25	서울	강남구	신사동
39	1610244	이끼롤까스(가로수길점)	1	1	25	서울	강남구	신사동
39	1516154	올리브 앤 팬트리	1	1	25	서울	강남구	신사동
39	1515926	스시 초희	1	1	25	서울	강남구	신사동
39	1291423	우리가	1	1	25	서울	강남구	신사동
39	1290945	정식당	1	1	25	서울	강남구	신사동
39	1086524	밥앤코(압구정점)	1	1	25	서울	강남구	신사동
39	1021125	씨네 드 쉐프(CINE de CHEF)	1	1	25	서울	강남구	신사동
39	857723	홍콩반점0410(압구정점)	1	1	25	서울	강남구	신사동
39	857486	새마을식당(압구정역점)	1	1	25	서울	강남구	신사동
39	857438	새마을식당(신사역점)	1	1	25	서울	강남구	신사동
39	857426	새마을식당(압구정로데오점)	1	1	25	서울	강남구	신사동
39	848635	신선설농탕(압구정점)	1	1	25	서울	강남구	신사동
39	848586	신선설농탕(신사점)	1	1	25	서울	강남구	신사동
39	845110	커피지인(신사점)	1	1	25	서울	강남구	신사동
39	839992	이트리	1	1	25	서울	강남구	신사동
39	838976	닐리 파스타앤피자(압구정점)	1	1	25	서울	강남구	신사동
39	837136	런던아이	1	1	25	서울	강남구	신사동
39	836702	뱃고동(압구정점)	1	1	25	서울	강남구	신사동
39	836197	스타세라(본점)	1	1	25	서울	강남구	신사동
39	835239	뉴욕스테이크하우스	1	1	25	서울	강남구	신사동
39	758419	티 테라피	1	1	25	서울	강남구	신사동
39	758414	아이해브어드림(I Have a Dream)	1	1	25	서울	강남구	신사동
39	677960	현경(압구정점)	1	1	25	서울	강남구	신사동
39	571575	오리엔탈스푼(신사점)	1	1	25	서울	강남구	신사동
39	562846	포타이(강남구 신사점)	1	1	25	서울	강남구	신사동
39	513509	일일향	1	1	25	서울	강남구	신사동
39	403465	오리엔탈스푼(압구정본점)	1	1	25	서울	강남구	신사동
39	403389	청수복국	1	1	25	서울	강남구	신사동
39	402964	일마레(압구정본점)	1	1	25	서울	강남구	신사동
39	402865	인디아게이트(압구정점)	1	1	25	서울	강남구	신사동
39	402863	테이스티 블루바드	1	1	25	서울	강남구	신사동
39	402852	옌	1	1	25	서울	강남구	신사동
39	402101	강가(본점 압구정)	1	1	25	서울	강남구	신사동
39	398391	봉주루	1	1	25	서울	강남구	신사동
39	398390	고릴라 인더키친	1	1	25	서울	강남구	신사동
39	398363	개화옥	1	1	25	서울	강남구	신사동
39	398362	한식당 개성(구.개성하우스)	1	1	25	서울	강남구	신사동
39	323402	예당 [서울의 자랑스러운 한국음식점]	1	1	25	서울	강남구	신사동
39	250583	리틀사이공(압구정점)	1	1	25	서울	강남구	신사동
39	135723	사월에보리밥(압구정점) [서울의 자랑스러운 한국음식점]	1	1	25	서울	강남구	신사동
39	135667	떼부짱(압구정본점)	1	1	25	서울	강남구	신사동
39	135335	이리오너라	1	1	25	서울	강남구	신사동
39	135154	보나세라	1	1	25	서울	강남구	신사동
39	134930	해물떡찜0410(압구정본점)	1	1	25	서울	강남구	신사동
39	134808	마산집	1	1	25	서울	강남구	신사동
39	134806	도티몽	1	1	25	서울	강남구	신사동
39	134683	앤치즈	1	1	25	서울	강남구	신사동
39	132816	한일관	1	1	25	서울	강남구	신사동
39	132892	삼원가든 본점 [서울의 자랑스러운 한국음식점]	1	1	25	서울	강남구	신사동
39	133253	감자바우	1	1	25	서울	강남구	신사동
39	133270	충무상회	1	1	25	서울	강남구	신사동
39	133242	델리(압구정본점)	1	1	25	서울	강남구	신사동
15	1264387	영어뮤지컬 헬로모차르트	1	1	25	서울	강남구	신사동
304	1084390	도산공원 : 영원한 스승 안창호 선생을 만나다	1	1	25	서울	강남구	신사동
12	773429	한남 새말카페 레인보우(한남대교 전망쉼터)	1	1	28	서울	강남구	압구정동
12	126823	압구정 로데오 거리	1	1	28	서울	강남구	압구정동
28	767780	리버시티	1	1	28	서울	강남구	압구정동
38	273772	갤러리아 백화점& 명품관 (압구정 본점)	1	1	28	서울	강남구	압구정동
38	132518	명장우수기능인 작품전시판매관	1	1	28	서울	강남구	압구정동
39	1541078	오엔(ON)	1	1	28	서울	강남구	압구정동
39	835066	허형만의 압구정커피집	1	1	28	서울	강남구	압구정동
39	789915	카페 레인보우	1	1	28	서울	강남구	압구정동
39	750909	밀탑(Meal top) 압구정본점	1	1	28	서울	강남구	압구정동
39	403218	솜리(구.전주관)	1	1	28	서울	강남구	압구정동
14	130373	강남문화원	1	1	29	서울	강남구	역삼1동
14	130289	LG아트센터	1	1	29	서울	강남구	역삼1동
14	231962	이스탄불문화원	1	1	29	서울	강남구	역삼1동
32	398329	젤리호텔	1	1	29	서울	강남구	역삼1동
32	142741	르네상스 서울 호텔	1	1	29	서울	강남구	역삼1동
25	926417	국립어린이청소년 도서관과 강남역 일대 탐방	1	1	29	서울	강남구	역삼1동
39	713962	아라섬(강남역점)	1	1	29	서울	강남구	역삼1동
39	692908	강가(역삼점)	1	1	29	서울	강남구	역삼1동
39	135732	노리타비스트로(역삼점)	1	1	29	서울	강남구	역삼1동
39	133367	광양불고기(역삼점)	1	1	29	서울	강남구	역삼1동
39	132893	대려도	1	1	29	서울	강남구	역삼1동
39	1237893	루안(역삼점)	1	1	30	서울	강남구	역삼2동
12	264570	강남	1	1	31	서울	강남구	역삼동
28	841488	국기원	1	1	31	서울	강남구	역삼동
28	595579	역삼청소년수련관(실내수영장)	1	1	31	서울	강남구	역삼동
14	1188653	예림당아트홀(구 웅진씽크빅아트홀)	1	1	31	서울	강남구	역삼동
14	719514	지식재산전문도서관	1	1	31	서울	강남구	역삼동
14	596511	국기원(세계태권도본부)	1	1	31	서울	강남구	역삼동
38	1304795	이마트 (역삼점)	1	1	31	서울	강남구	역삼동
38	132738	상록플라자 (본점)	1	1	31	서울	강남구	역삼동
38	132218	세브도르 (Cep D'or)	1	1	31	서울	강남구	역삼동
32	1635411	아드리게호텔	1	1	31	서울	강남구	역삼동
32	1202865	맥스호텔	1	1	31	서울	강남구	역삼동
32	1135950	노블레스호텔 [우수숙박시설 굿스테이]	1	1	31	서울	강남구	역삼동
32	1135900	아이엠아이호텔(IMI호텔) [우수숙박시설 굿스테이]	1	1	31	서울	강남구	역삼동
32	973063	라미르호텔	1	1	31	서울	강남구	역삼동
32	136274	아이디플러스호텔	1	1	31	서울	강남구	역삼동
32	142742	호텔 삼정	1	1	31	서울	강남구	역삼동
32	142721	"노보텔 앰배서더 강남, 서울"	1	1	31	서울	강남구	역삼동
32	142738	호텔 리츠칼튼 서울	1	1	31	서울	강남구	역삼동
32	136291	골든캐슬	1	1	31	서울	강남구	역삼동
32	136261	호텔 리치몬드	1	1	31	서울	강남구	역삼동
32	136284	아담스호텔	1	1	31	서울	강남구	역삼동
32	136249	트리아 관광호텔	1	1	31	서울	강남구	역삼동
39	857654	새마을식당(스타타워점)	1	1	31	서울	강남구	역삼동
39	857534	새마을식당(역삼GS점)	1	1	31	서울	강남구	역삼동
39	857450	새마을식당(역삼점)	1	1	31	서울	강남구	역삼동
39	857403	새마을식당(선릉상록점)	1	1	31	서울	강남구	역삼동
39	857379	새마을식당(강남역점)	1	1	31	서울	강남구	역삼동
39	856536	본가(역삼점)	1	1	31	서울	강남구	역삼동
39	854358	버드나무집(역삼점)	1	1	31	서울	강남구	역삼동
39	844524	하꼬야	1	1	31	서울	강남구	역삼동
39	844313	이수사	1	1	31	서울	강남구	역삼동
39	843963	이로도리	1	1	31	서울	강남구	역삼동
39	843829	파빌리온	1	1	31	서울	강남구	역삼동
39	842435	불고기브라더스(강남점)	1	1	31	서울	강남구	역삼동
39	840847	맨해튼그릴	1	1	31	서울	강남구	역삼동
39	840527	나미	1	1	31	서울	강남구	역삼동
39	839374	마노디셰프	1	1	31	서울	강남구	역삼동
39	837947	꼬뜨도르	1	1	31	서울	강남구	역삼동
39	836740	뱃고동(강남역점)	1	1	31	서울	강남구	역삼동
39	836248	스패뉴(강남역점)	1	1	31	서울	강남구	역삼동
39	816047	용궁(역삼점)	1	1	31	서울	강남구	역삼동
39	816026	오발탄(역삼점)	1	1	31	서울	강남구	역삼동
39	581163	강강술래(역삼점) [서울의 자랑스러운 한국음식점]	1	1	31	서울	강남구	역삼동
39	581154	상락원 [서울의 자랑스러운 한국음식점]	1	1	31	서울	강남구	역삼동
39	573351	실크스파이스	1	1	31	서울	강남구	역삼동
39	403515	고래불	1	1	31	서울	강남구	역삼동
39	403359	레비스(강남점)	1	1	31	서울	강남구	역삼동
